DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW),Predicted Power Generation | (MW)
2024-01-15 05:00:00,2.576,0.991612,10.334,48.652800000000006,54.273766659285286
2024-01-15 06:00:00,2.972,0.99131,10.178,46.8551,54.273766659285286
2024-01-15 07:00:00,3.107,0.991269,9.782,42.069900000000004,54.273766659285286
2024-01-15 08:00:00,3.455,0.991331,9.727,41.091699999999996,54.273766659285286
2024-01-15 09:00:00,3.908,0.991245,9.785,41.8445,54.273766659285286
2024-01-15 10:00:00,3.996,0.991158,10.0,45.034800000000004,54.273766659285286
2024-01-15 11:00:00,4.535,0.991245,11.139,56.0627,54.273766659285286
2024-01-15 12:00:00,4.72,0.991187,11.11,55.823,54.273766659285286
2024-01-15 13:00:00,4.852,0.991103,11.234,56.558099999999996,54.273766659285286
2024-01-15 14:00:00,5.473,0.990972,11.775,58.3284,54.273766659285286
2024-01-15 15:00:00,5.699,0.991112,9.197,36.4276,54.273766659285286
2024-01-15 16:00:00,7.115,0.99095,8.074,24.9097,54.273766659285286
2024-01-15 17:00:00,7.953,0.990084,8.096,24.366,54.273766659285286
2024-01-15 18:00:00,9.299,0.989245,8.707,30.1644,54.273766659285286
2024-01-15 19:00:00,10.119,0.988403,8.787,30.920099999999998,54.273766659285286
2024-01-15 20:00:00,11.141,0.987731,9.068,34.171800000000005,54.273766659285286
2024-01-15 21:00:00,11.77,0.987064,9.111,34.697,54.273766659285286
2024-01-15 22:00:00,11.783,0.986446,10.085,44.3256,54.273766659285286
2024-01-15 23:00:00,11.244,0.986333,10.577,49.183,54.273766659285286
2024-01-16 00:00:00,10.139,0.986366,12.017,57.6114,54.273766659285286
2024-01-16 01:00:00,9.3,0.98621,13.35,57.9521,54.273766659285286
2024-01-16 02:00:00,8.991,0.985986,13.18,58.0024,54.273766659285286
2024-01-16 03:00:00,9.257,0.985848,12.242,57.9396,54.273766659285286
2024-01-16 04:00:00,9.391,0.985485,11.79,57.311699999999995,54.273766659285286
2024-01-16 05:00:00,9.096,0.984967,11.521,56.655199999999994,54.273766659285286
2024-01-16 06:00:00,9.518,0.984647,10.703,51.2068,54.273766659285286
2024-01-16 07:00:00,10.109,0.984259,10.924,52.907199999999996,54.273766659285286
2024-01-16 08:00:00,10.384,0.983913,9.922,42.905,54.273766659285286
2024-01-16 09:00:00,10.821,0.98359,9.271,36.0515,54.273766659285286
2024-01-16 10:00:00,11.124,0.983258,8.23,25.9889,54.273766659285286
2024-01-16 11:00:00,11.921,0.983052,9.305,36.146699999999996,54.273766659285286
2024-01-16 12:00:00,12.247,0.982921,9.186,35.159,54.273766659285286
2024-01-16 13:00:00,12.336,0.982631,8.327,26.6613,54.273766659285286
2024-01-16 14:00:00,12.862,0.982241,9.369,36.1907,54.273766659285286
2024-01-16 15:00:00,13.909,0.982125,9.689,38.4309,54.273766659285286
2024-01-16 16:00:00,15.182,0.981729,12.236,56.4094,54.273766659285286
2024-01-16 17:00:00,15.804,0.981333,12.214,56.3397,54.273766659285286
2024-01-16 18:00:00,16.42,0.980659,10.257,44.6271,54.273766659285286
2024-01-16 19:00:00,16.913,0.979554,10.764,48.7838,54.273766659285286
2024-01-16 20:00:00,16.642,0.978711,9.941,40.4401,54.273766659285286
2024-01-16 21:00:00,16.353,0.978135,9.898,40.842699999999994,54.273766659285286
2024-01-16 22:00:00,16.413,0.978117,9.71,39.33,54.273766659285286
2024-01-16 23:00:00,15.882,0.978571,8.917,30.592599999999997,54.273766659285286
2024-01-17 00:00:00,14.193,0.979501,11.356,54.7767,54.273766659285286
2024-01-17 01:00:00,12.001,0.98091,10.57,47.8018,54.273766659285286
2024-01-17 02:00:00,9.4,0.98228,9.653,39.088800000000006,54.273766659285286
2024-01-17 03:00:00,6.951,0.983473,12.104,58.2215,54.273766659285286
2024-01-17 04:00:00,4.979,0.984432,11.89,58.3891,54.273766659285286
2024-01-17 05:00:00,3.191,0.985016,12.369,59.1615,54.273766659285286
2024-01-17 06:00:00,1.653,0.985666,10.857,54.0937,54.31327246330172
2024-01-17 07:00:00,0.513,0.98627,9.05,35.6881,55.66037063193779
2024-01-17 08:00:00,-0.568,0.986686,7.024,16.6147,57.90688370095182
2024-01-17 09:00:00,-1.431,0.986876,5.543,7.09649,59.521636148722095
2024-01-17 10:00:00,-1.799,0.987098,5.835,8.7814,60.34365803820424
2024-01-17 11:00:00,-1.997,0.987363,6.234,11.3206,60.53546161285791
2024-01-17 12:00:00,-2.175,0.987582,6.975,16.3107,60.70013425214091
2024-01-17 13:00:00,-2.363,0.987894,6.733,14.265799999999999,60.92267365956872
2024-01-17 14:00:00,-2.181,0.988176,6.607,13.3395,60.70013425214091
2024-01-17 15:00:00,-1.401,0.988394,6.68,13.8255,59.48244914700062
2024-01-17 16:00:00,-0.333,0.988368,5.751,8.32402,57.37941272137613
2024-01-17 17:00:00,0.716,0.987831,5.101,4.93021,55.35809470835445
2024-01-17 18:00:00,1.762,0.987298,4.316,2.2445399999999998,54.273766659285286
2024-01-17 19:00:00,2.639,0.986801,3.666,0.7240789999999999,54.273766659285286
2024-01-17 20:00:00,3.338,0.986332,3.557,0.0,54.273766659285286
2024-01-17 21:00:00,3.643,0.985857,2.982,0.0,54.273766659285286
2024-01-17 22:00:00,3.44,0.985551,3.116,0.0,54.273766659285286
2024-01-17 23:00:00,0.827,0.985439,2.89,0.0,55.227040761907006
2024-01-18 00:00:00,-0.629,0.985299,2.484,0.0,57.94905343681782
2024-01-18 01:00:00,-1.089,0.985245,2.554,0.0,58.947492425103924
2024-01-18 02:00:00,-1.299,0.985071,2.06,0.0,59.2984622356788
2024-01-18 03:00:00,-1.478,0.985052,2.164,0.0,59.682211694111736
2024-01-18 04:00:00,-1.598,0.984797,1.748,0.0,57.015174053086454
2024-01-18 05:00:00,-1.85,0.984354,1.166,0.0,39.438959434480765
2024-01-18 06:00:00,-2.001,0.984057,0.983,0.0,34.33941988614306
2024-01-18 07:00:00,-2.176,0.983912,1.277,0.0,43.504889925589445
2024-01-18 08:00:00,-2.368,0.983762,1.686,0.0,56.91821166935537
2024-01-18 09:00:00,-2.544,0.983589,2.409,0.0,61.14169757719154
2024-01-18 10:00:00,-2.744,0.983451,3.442,0.0,61.14169757719154
2024-01-18 11:00:00,-2.658,0.983558,4.485,2.73184,61.14169757719154
2024-01-18 12:00:00,-2.642,0.983592,4.343,2.21574,61.14169757719154
2024-01-18 13:00:00,-2.793,0.983591,4.866,3.86789,61.14169757719154
2024-01-18 14:00:00,-1.482,0.98356,5.576,6.894100000000001,59.682211694111736
2024-01-18 15:00:00,1.131,0.983479,4.879,3.8167,54.81397525406781
2024-01-18 16:00:00,3.679,0.983198,3.807,0.948857,54.273766659285286
2024-01-18 17:00:00,6.158,0.982414,4.305,2.0831999999999997,54.273766659285286
2024-01-18 18:00:00,8.082,0.981803,4.568,2.8870500000000003,54.273766659285286
2024-01-18 19:00:00,9.685,0.981184,5.154,4.9571499999999995,54.273766659285286
2024-01-18 20:00:00,10.422,0.98077,5.698,7.70463,54.273766659285286
2024-01-18 21:00:00,10.55,0.980345,5.825,8.322059999999999,54.273766659285286
2024-01-18 22:00:00,8.926,0.980094,6.297,11.0876,54.273766659285286
2024-01-18 23:00:00,4.906,0.980155,6.17,10.5752,54.273766659285286
2024-01-19 00:00:00,3.318,0.980305,7.544,20.6033,54.273766659285286
2024-01-19 01:00:00,2.067,0.980511,9.116,35.906,54.273766659285286
2024-01-19 02:00:00,3.454,0.980774,8.733,31.709,54.273766659285286
2024-01-19 03:00:00,4.526,0.980699,8.07,24.89,54.273766659285286
2024-01-19 04:00:00,5.289,0.980588,6.309,11.284799999999999,54.273766659285286
2024-01-19 05:00:00,5.615,0.980364,5.839,8.53625,54.273766659285286
2024-01-19 06:00:00,5.386,0.980318,6.686,13.4657,54.273766659285286
2024-01-19 07:00:00,5.95,0.980312,5.756,8.12291,54.273766659285286
2024-01-19 08:00:00,6.192,0.98035,5.021,4.488569999999999,54.273766659285286
2024-01-19 09:00:00,5.607,0.980289,4.538,2.80339,54.273766659285286
2024-01-19 10:00:00,5.75,0.979922,3.32,0.0,54.273766659285286
2024-01-19 11:00:00,6.525,0.979944,4.05,1.50551,54.273766659285286
2024-01-19 12:00:00,7.406,0.979867,4.248,1.9421400000000002,54.273766659285286
2024-01-19 13:00:00,7.877,0.979783,4.709,3.12838,54.273766659285286
2024-01-19 14:00:00,8.187,0.979666,5.033,4.24127,54.273766659285286
2024-01-19 15:00:00,8.923,0.979527,5.599,6.6947600000000005,54.273766659285286
2024-01-19 16:00:00,9.781,0.979312,5.007,4.11268,54.273766659285286
2024-01-19 17:00:00,10.984,0.978622,4.731,3.2913200000000002,54.273766659285286
2024-01-19 18:00:00,12.834,0.978019,3.96,1.28567,54.273766659285286
2024-01-19 19:00:00,15.898,0.977422,4.592,2.84809,54.273766659285286
2024-01-19 20:00:00,15.853,0.977113,6.835,14.0511,54.273766659285286
2024-01-19 21:00:00,15.221,0.976916,6.015,9.10333,54.273766659285286
2024-01-19 22:00:00,15.281,0.976756,7.287,17.6815,54.273766659285286
2024-01-19 23:00:00,14.936,0.9766,7.648,20.499299999999998,54.273766659285286
2024-01-20 00:00:00,14.014,0.976611,8.852,31.687099999999997,54.273766659285286
2024-01-20 01:00:00,13.939,0.976517,8.483,27.8474,54.273766659285286
2024-01-20 02:00:00,13.881,0.976291,6.944,15.0299,54.273766659285286
2024-01-20 03:00:00,13.72,0.975743,7.684,20.8064,54.273766659285286
2024-01-20 04:00:00,15.611,0.975665,10.124,43.4559,54.273766659285286
2024-01-20 05:00:00,15.843,0.97519,11.05,51.661699999999996,54.273766659285286
2024-01-20 06:00:00,15.822,0.975127,10.607,48.2401,54.273766659285286
2024-01-20 07:00:00,16.69,0.975042,11.081,51.617,54.273766659285286
2024-01-20 08:00:00,16.98,0.975027,11.658,54.6683,54.273766659285286
2024-01-20 09:00:00,16.409,0.975155,10.941,51.1706,54.273766659285286
2024-01-20 10:00:00,16.659,0.975032,11.403,53.975699999999996,54.273766659285286
2024-01-20 11:00:00,16.674,0.974963,11.867,55.2293,54.273766659285286
2024-01-20 12:00:00,16.308,0.97516,11.288,53.7496,54.273766659285286
2024-01-20 13:00:00,12.775,0.976041,7.517,19.68,54.273766659285286
2024-01-20 14:00:00,11.482,0.976862,6.501,11.866100000000001,54.273766659285286
2024-01-20 15:00:00,10.476,0.978001,4.542,2.77831,54.273766659285286
2024-01-20 16:00:00,9.757,0.978724,5.42,6.036149999999999,54.273766659285286
2024-01-20 17:00:00,9.872,0.979176,4.471,2.58893,54.273766659285286
2024-01-20 18:00:00,9.884,0.979328,5.083,4.68039,54.273766659285286
2024-01-20 19:00:00,10.819,0.979278,4.897,3.90093,54.273766659285286
2024-01-20 20:00:00,11.63,0.979416,5.125,4.796729999999999,54.273766659285286
2024-01-20 21:00:00,11.409,0.979627,5.417,6.004560000000001,54.273766659285286
2024-01-20 22:00:00,9.722,0.979974,6.333,11.2145,54.273766659285286
2024-01-20 23:00:00,7.443,0.98064,6.529,12.2826,54.273766659285286
2024-01-21 00:00:00,6.175,0.981028,6.487,11.9746,54.273766659285286
2024-01-21 01:00:00,6.209,0.981369,5.696,7.46471,54.273766659285286
2024-01-21 02:00:00,5.919,0.981608,5.316,5.45965,54.273766659285286
2024-01-21 03:00:00,5.862,0.981625,4.662,3.0468800000000003,54.273766659285286
2024-01-21 04:00:00,5.934,0.981627,3.999,1.3794600000000001,54.273766659285286
2024-01-21 05:00:00,6.033,0.981414,3.564,0.0,54.273766659285286
2024-01-21 06:00:00,4.864,0.981442,3.989,1.37691,54.273766659285286
2024-01-21 07:00:00,3.802,0.981537,4.075,1.5632000000000001,54.273766659285286
2024-01-21 08:00:00,3.465,0.981569,4.257,2.02728,54.273766659285286
2024-01-21 09:00:00,5.066,0.981442,4.871,3.8700300000000003,54.273766659285286
2024-01-21 10:00:00,6.446,0.981284,6.284,11.0918,54.273766659285286
2024-01-21 11:00:00,7.162,0.98102,8.115,25.080599999999997,54.273766659285286
2024-01-21 12:00:00,7.852,0.980845,9.507,38.3927,54.273766659285286
2024-01-21 13:00:00,8.313,0.980897,9.384,37.1769,54.273766659285286
2024-01-21 14:00:00,8.832,0.980953,9.833,41.8602,54.273766659285286
2024-01-21 15:00:00,9.443,0.980899,9.508,38.1686,54.273766659285286
2024-01-21 16:00:00,10.524,0.980778,9.249,35.7735,54.273766659285286
2024-01-21 17:00:00,11.339,0.980452,8.256,26.108,54.273766659285286
2024-01-21 18:00:00,12.543,0.980088,8.149,25.0063,54.273766659285286
2024-01-21 19:00:00,13.98,0.979885,7.735,21.1857,54.273766659285286
2024-01-21 20:00:00,14.849,0.979684,8.235,25.1616,54.273766659285286
2024-01-21 21:00:00,15.183,0.979371,8.493,27.0405,54.273766659285286
2024-01-21 22:00:00,14.917,0.979156,9.118,33.6322,54.273766659285286
2024-01-21 23:00:00,14.251,0.978943,10.178,44.9556,54.273766659285286
2024-01-22 00:00:00,13.733,0.978872,10.746,50.5191,54.273766659285286
2024-01-22 01:00:00,13.352,0.978849,11.922,56.411,54.273766659285286
2024-01-22 02:00:00,12.908,0.978621,12.644,56.780800000000006,54.273766659285286
2024-01-22 03:00:00,12.775,0.978523,11.888,56.4468,54.273766659285286
2024-01-22 04:00:00,12.534,0.97805,12.095,56.7473,54.273766659285286
2024-01-22 05:00:00,12.288,0.977159,11.816,56.2915,54.273766659285286
2024-01-22 06:00:00,12.695,0.976099,13.216,56.6767,54.273766659285286
2024-01-22 07:00:00,12.945,0.975199,13.679,56.5749,54.273766659285286
2024-01-22 08:00:00,13.723,0.974904,14.357,56.4044,54.273766659285286
2024-01-22 09:00:00,14.826,0.974296,15.917,56.153400000000005,54.273766659285286
2024-01-22 10:00:00,15.513,0.974099,14.269,56.0084,54.273766659285286
2024-01-22 11:00:00,16.215,0.974601,14.013,55.901300000000006,54.273766659285286
2024-01-22 12:00:00,15.3,0.975536,9.482,37.0655,54.273766659285286
2024-01-22 13:00:00,14.23,0.9758,9.852,40.667699999999996,54.273766659285286
2024-01-22 14:00:00,14.569,0.976452,10.91,51.4741,54.273766659285286
2024-01-22 15:00:00,15.49,0.976999,9.881,41.2827,54.273766659285286
2024-01-22 16:00:00,15.457,0.97764,9.515,37.3853,54.273766659285286
2024-01-22 17:00:00,15.455,0.977864,8.391,26.8142,54.273766659285286
2024-01-22 18:00:00,15.573,0.977938,7.3,17.7025,54.273766659285286
2024-01-22 19:00:00,15.537,0.978185,7.412,18.602700000000002,54.273766659285286
2024-01-22 20:00:00,15.61,0.978422,6.921,14.6311,54.273766659285286
2024-01-22 21:00:00,15.403,0.97861,6.516,11.6277,54.273766659285286
2024-01-22 22:00:00,14.615,0.978758,6.64,12.253,54.273766659285286
2024-01-22 23:00:00,12.98,0.979217,6.486,11.229,54.273766659285286
2024-01-23 00:00:00,11.775,0.979837,8.147,24.4228,54.273766659285286
2024-01-23 01:00:00,11.118,0.980606,5.957,8.91399,54.273766659285286
2024-01-23 02:00:00,10.368,0.981348,5.931,8.80242,54.273766659285286
2024-01-23 03:00:00,9.492,0.981909,6.877,14.668299999999999,54.273766659285286
2024-01-23 04:00:00,7.875,0.982462,7.667,21.2351,54.273766659285286
2024-01-23 05:00:00,6.209,0.982683,8.115,24.7695,54.273766659285286
2024-01-23 06:00:00,5.137,0.982971,7.923,22.7033,54.273766659285286
2024-01-23 07:00:00,4.474,0.983426,7.369,18.4875,54.273766659285286
2024-01-23 08:00:00,3.553,0.983904,6.624,12.6006,54.273766659285286
2024-01-23 09:00:00,2.821,0.984266,5.739,7.84537,54.273766659285286
2024-01-23 10:00:00,2.406,0.984617,4.571,2.87375,54.273766659285286
2024-01-23 11:00:00,1.683,0.984898,3.95,1.2799500000000001,54.31327246330172
2024-01-23 12:00:00,1.14,0.985371,3.277,0.0,54.81397525406781
2024-01-23 13:00:00,0.874,0.985952,2.859,0.0,55.08671116787219
2024-01-23 14:00:00,0.803,0.986384,3.191,0.0,55.227040761907006
2024-01-23 15:00:00,1.647,0.986838,2.972,0.0,54.31327246330172
2024-01-23 16:00:00,4.396,0.987142,1.691,0.0,50.5687700076606
2024-01-23 17:00:00,7.309,0.987015,0.436,0.0,16.373301906240886
2024-01-23 18:00:00,10.558,0.986887,0.976,0.0,30.363358467521017
2024-01-23 19:00:00,12.74,0.986887,2.312,0.0,54.273766659285286
2024-01-23 20:00:00,13.525,0.986902,2.33,0.0,54.273766659285286
2024-01-23 21:00:00,13.836,0.986793,2.689,0.0,54.273766659285286
2024-01-23 22:00:00,13.459,0.986844,2.711,0.0,54.273766659285286
2024-01-23 23:00:00,10.496,0.986917,3.787,0.9018400000000001,54.273766659285286
2024-01-24 00:00:00,8.583,0.987139,5.509,6.6107,54.273766659285286
2024-01-24 01:00:00,8.236,0.987494,6.986,15.7326,54.273766659285286
2024-01-24 02:00:00,7.481,0.987665,7.761,22.078200000000002,54.273766659285286
2024-01-24 03:00:00,6.96,0.98753,9.295,36.8395,54.273766659285286
2024-01-24 04:00:00,6.361,0.987392,10.354,48.1661,54.273766659285286
2024-01-24 05:00:00,5.942,0.987118,9.456,38.351800000000004,54.273766659285286
2024-01-24 06:00:00,5.329,0.987009,7.013,16.0916,54.273766659285286
2024-01-24 07:00:00,4.854,0.986935,5.023,4.3884099999999995,54.273766659285286
2024-01-24 08:00:00,5.517,0.98685,5.541,6.36597,54.273766659285286
2024-01-24 09:00:00,5.503,0.986902,4.622,2.8626,54.273766659285286
2024-01-24 10:00:00,5.701,0.986685,4.84,3.52358,54.273766659285286
2024-01-24 11:00:00,5.796,0.986598,5.291,5.33322,54.273766659285286
2024-01-24 12:00:00,6.488,0.986219,5.824,8.24653,54.273766659285286
2024-01-24 13:00:00,6.509,0.986442,3.563,0.0,54.273766659285286
2024-01-24 14:00:00,7.068,0.986619,4.904,3.9998299999999998,54.273766659285286
2024-01-24 15:00:00,8.626,0.986213,7.069,16.3998,54.273766659285286
2024-01-24 16:00:00,8.631,0.986357,7.122,16.871299999999998,54.273766659285286
2024-01-24 17:00:00,8.072,0.98618,4.699,3.2745,54.273766659285286
2024-01-24 18:00:00,9.893,0.985778,5.25,5.257020000000001,54.273766659285286
2024-01-24 19:00:00,12.34,0.985011,5.336,5.6193100000000005,54.273766659285286
2024-01-24 20:00:00,13.506,0.984558,4.825,3.63267,54.273766659285286
2024-01-24 21:00:00,14.524,0.98355,5.482,6.28175,54.273766659285286
2024-01-24 22:00:00,14.153,0.982894,6.153,10.1283,54.273766659285286
2024-01-24 23:00:00,12.914,0.982247,8.165,25.1288,54.273766659285286
2024-01-25 00:00:00,12.868,0.981704,10.733,50.559,54.273766659285286
2024-01-25 01:00:00,12.523,0.981261,11.32,54.884800000000006,54.273766659285286
2024-01-25 02:00:00,12.338,0.981004,12.254,57.0327,54.273766659285286
2024-01-25 03:00:00,12.389,0.980768,12.691,57.0088,54.273766659285286
2024-01-25 04:00:00,12.705,0.980368,12.778,56.922599999999996,54.273766659285286
2024-01-25 05:00:00,12.687,0.979665,12.029,56.724,54.273766659285286
2024-01-25 06:00:00,13.228,0.979273,10.587,49.1917,54.273766659285286
2024-01-25 07:00:00,13.079,0.978712,10.944,52.2364,54.273766659285286
2024-01-25 08:00:00,13.197,0.977995,9.946,42.5091,54.273766659285286
2024-01-25 09:00:00,13.786,0.977502,10.102,44.0124,54.273766659285286
2024-01-25 10:00:00,14.03,0.977459,9.553,36.7834,54.273766659285286
2024-01-25 11:00:00,14.405,0.977195,9.602,37.2785,54.273766659285286
2024-01-25 12:00:00,14.577,0.976804,9.422,36.277,54.273766659285286
2024-01-25 13:00:00,14.835,0.976285,9.797,39.6255,54.273766659285286
2024-01-25 14:00:00,14.777,0.976089,9.447,36.7581,54.273766659285286
2024-01-25 15:00:00,14.652,0.976148,6.458,11.4916,54.273766659285286
2024-01-25 16:00:00,15.081,0.975968,9.486,36.8876,54.273766659285286
2024-01-25 17:00:00,15.348,0.975463,9.731,39.341,54.273766659285286
2024-01-25 18:00:00,15.095,0.974692,6.826,14.001100000000001,54.273766659285286
2024-01-25 19:00:00,14.993,0.973803,7.462,18.510900000000003,54.273766659285286
2024-01-25 20:00:00,15.263,0.972151,6.9,14.4861,54.273766659285286
2024-01-25 21:00:00,14.886,0.97127,6.053,9.350520000000001,54.273766659285286
2024-01-25 22:00:00,14.521,0.970186,5.805,7.99962,54.23623228123267
2024-01-25 23:00:00,14.217,0.969682,3.261,0.0,54.23623228123267
2024-01-26 00:00:00,14.221,0.969301,5.241,5.174390000000001,54.23623228123267
2024-01-26 01:00:00,13.253,0.968984,8.009,23.2606,54.23623228123267
2024-01-26 02:00:00,13.814,0.969261,9.182,34.4213,54.23623228123267
2024-01-26 03:00:00,13.068,0.969838,10.176,44.5637,54.23623228123267
2024-01-26 04:00:00,11.792,0.970347,7.809,21.7104,54.273766659285286
2024-01-26 05:00:00,10.348,0.971169,9.544,37.8412,54.273766659285286
2024-01-26 06:00:00,9.142,0.971685,9.15,34.7541,54.273766659285286
2024-01-26 07:00:00,8.468,0.972407,7.982,23.551299999999998,54.273766659285286
2024-01-26 08:00:00,7.61,0.973188,7.708,21.3292,54.273766659285286
2024-01-26 09:00:00,6.905,0.974174,8.032,24.2074,54.273766659285286
2024-01-26 10:00:00,6.151,0.975153,8.783,31.6105,54.273766659285286
2024-01-26 11:00:00,5.554,0.976328,7.73,21.676299999999998,54.273766659285286
2024-01-26 12:00:00,4.244,0.977139,6.961,15.568700000000002,54.273766659285286
2024-01-26 13:00:00,3.392,0.977928,7.417,19.4205,54.273766659285286
2024-01-26 14:00:00,3.407,0.978784,5.856,8.64384,54.273766659285286
2024-01-26 15:00:00,3.957,0.979444,3.207,0.0,54.273766659285286
2024-01-26 16:00:00,5.588,0.979892,2.096,0.0,54.273766659285286
2024-01-26 17:00:00,7.328,0.979961,3.085,0.0,54.273766659285286
2024-01-26 18:00:00,8.572,0.980142,3.473,0.0,54.273766659285286
2024-01-26 19:00:00,9.453,0.980354,3.551,0.0,54.273766659285286
2024-01-26 20:00:00,9.832,0.980592,3.859,0.990884,54.273766659285286
2024-01-26 21:00:00,9.863,0.980787,4.031,1.37729,54.273766659285286
2024-01-26 22:00:00,9.515,0.980946,3.992,1.2775699999999999,54.273766659285286
2024-01-26 23:00:00,7.951,0.981147,3.841,1.01473,54.273766659285286
2024-01-27 00:00:00,6.298,0.98151,3.273,0.0,54.273766659285286
2024-01-27 01:00:00,5.509,0.981774,3.241,0.0,54.273766659285286
2024-01-27 02:00:00,4.995,0.981892,2.788,0.0,54.273766659285286
2024-01-27 03:00:00,4.541,0.981984,2.324,0.0,54.273766659285286
2024-01-27 04:00:00,4.054,0.981896,2.352,0.0,54.273766659285286
2024-01-27 05:00:00,3.338,0.981649,2.529,0.0,54.273766659285286
2024-01-27 06:00:00,2.609,0.981775,2.585,0.0,54.273766659285286
2024-01-27 07:00:00,2.125,0.982083,2.988,0.0,54.273766659285286
2024-01-27 08:00:00,1.609,0.982502,3.526,0.0,54.31327246330172
2024-01-27 09:00:00,1.311,0.982694,3.583,0.0,54.374415157432416
2024-01-27 10:00:00,0.834,0.982836,4.384,2.43077,55.227040761907006
2024-01-27 11:00:00,0.716,0.983175,4.707,3.35295,55.35809470835445
2024-01-27 12:00:00,1.108,0.983498,4.931,4.1580900000000005,54.81397525406781
2024-01-27 13:00:00,0.947,0.983945,5.01,4.50114,55.02315769101311
2024-01-27 14:00:00,1.114,0.984474,6.174,10.1196,54.81397525406781
2024-01-27 15:00:00,1.779,0.985211,7.077,16.85,54.273766659285286
2024-01-27 16:00:00,2.743,0.985859,5.381,6.076359999999999,54.273766659285286
2024-01-27 17:00:00,4.111,0.98627,3.95,1.30689,54.273766659285286
2024-01-27 18:00:00,9.074,0.986708,8.028,23.4265,54.273766659285286
2024-01-27 19:00:00,9.513,0.987344,7.77,21.3918,54.273766659285286
2024-01-27 20:00:00,9.718,0.987888,7.72,21.0571,54.273766659285286
2024-01-27 21:00:00,9.345,0.988399,7.892,22.548099999999998,54.273766659285286
2024-01-27 22:00:00,8.539,0.988849,7.443,19.0718,54.273766659285286
2024-01-27 23:00:00,6.58,0.989296,7.215,17.488799999999998,54.273766659285286
2024-01-28 00:00:00,5.561,0.989869,9.152,36.0824,54.273766659285286
2024-01-28 01:00:00,4.376,0.990527,9.165,36.2424,54.273766659285286
2024-01-28 02:00:00,2.841,0.990992,9.177,36.6684,54.273766659285286
2024-01-28 03:00:00,1.631,0.991377,9.742,42.5462,54.31327246330172
2024-01-28 04:00:00,0.501,0.991554,9.733,42.5015,55.66883632275854
2024-01-28 05:00:00,0.1,0.991406,8.504,29.8609,56.46698339425113
2024-01-28 06:00:00,-0.326,0.991551,6.912,15.7313,57.37941272137613
2024-01-28 07:00:00,-0.857,0.991915,6.21,11.1959,58.57822374407481
2024-01-28 08:00:00,-1.22,0.992314,6.008,9.821950000000001,59.11305827094366
2024-01-28 09:00:00,-1.294,0.992543,4.607,3.12251,59.31180598140231
2024-01-28 10:00:00,-1.308,0.992693,2.321,0.0,59.31180598140231
2024-01-28 11:00:00,-1.556,0.992982,1.071,0.0,36.56772219789928
2024-01-28 12:00:00,-1.809,0.993238,1.015,0.0,35.123934776863415
2024-01-28 13:00:00,-2.003,0.993364,1.722,0.0,57.02692733347053
2024-01-28 14:00:00,-1.013,0.993575,2.138,0.0,58.807921941589974
2024-01-28 15:00:00,0.994,0.993731,1.451,0.0,44.70741426836555
2024-01-28 16:00:00,3.363,0.993571,1.728,0.0,51.29671583970855
2024-01-28 17:00:00,5.732,0.993078,2.676,0.0,54.273766659285286
2024-01-28 18:00:00,7.695,0.992636,3.775,0.925553,54.273766659285286
2024-01-28 19:00:00,9.007,0.992216,4.223,1.91086,54.273766659285286
2024-01-28 20:00:00,10.068,0.991744,4.635,3.05229,54.273766659285286
2024-01-28 21:00:00,10.544,0.991311,5.487,6.44233,54.273766659285286
2024-01-28 22:00:00,9.879,0.99087,6.227,10.8085,54.273766659285286
2024-01-28 23:00:00,6.132,0.990845,7.312,18.6313,54.273766659285286
2024-01-29 00:00:00,3.618,0.991063,6.597,12.9965,54.273766659285286
2024-01-29 01:00:00,2.674,0.99125,7.616,21.3845,54.273766659285286
2024-01-29 02:00:00,1.22,0.991434,7.827,23.1917,54.51489031879112
2024-01-29 03:00:00,0.669,0.991563,7.532,20.8421,55.44012008692284
2024-01-29 04:00:00,0.52,0.991559,7.252,18.4722,55.66037063193779
2024-01-29 05:00:00,0.265,0.991347,7.341,19.2479,56.31030053903356
2024-01-29 06:00:00,0.279,0.991341,6.895,15.4383,56.2128715790509
2024-01-29 07:00:00,0.049,0.991547,5.673,7.85166,56.632448119463284
2024-01-29 08:00:00,0.17,0.991723,5.216,5.415229999999999,56.46698339425113
2024-01-29 09:00:00,0.24,0.991734,4.618,3.11352,56.3154213279628
2024-01-29 10:00:00,0.133,0.991747,4.36,2.3921,56.46698339425113
2024-01-29 11:00:00,0.094,0.991938,4.389,2.46713,56.46698339425113
2024-01-29 12:00:00,-0.033,0.991977,4.117,1.70922,56.83178593970523
2024-01-29 13:00:00,-0.178,0.99216,4.161,1.73973,57.14896146649753
2024-01-29 14:00:00,1.617,0.99227,4.014,1.39025,54.31327246330172
2024-01-29 15:00:00,4.564,0.99242,3.59,0.0,54.273766659285286
2024-01-29 16:00:00,7.244,0.992302,2.329,0.0,54.273766659285286
2024-01-29 17:00:00,9.475,0.991886,2.625,0.0,54.273766659285286
2024-01-29 18:00:00,11.762,0.991417,3.192,0.0,54.273766659285286
2024-01-29 19:00:00,13.764,0.990986,4.318,2.1441500000000002,54.273766659285286
2024-01-29 20:00:00,14.693,0.990551,5.531,6.387989999999999,54.273766659285286
